,date,load,bodyComfort,lastWeek
134,2021-09-18 22:20:00,30862.0,36.3919,31756.0
135,2021-09-18 22:30:00,30633.0,36.3919,31781.0
136,2021-09-18 22:40:00,30471.0,36.3919,31803.0
137,2021-09-18 22:50:00,30315.0,36.3919,31543.0
138,2021-09-18 23:00:00,30005.0,36.3919,31192.0
139,2021-09-18 23:10:00,30217.0,36.3919,31066.0
140,2021-09-18 23:20:00,29750.0,36.3919,30987.0
141,2021-09-18 23:30:00,29612.0,36.3919,30645.0
142,2021-09-18 23:40:00,29276.0,36.3919,30454.0
143,2021-09-18 23:50:00,29126.0,36.3919,30274.0
